run_id,model_alias,model_name,task_id,domain,difficulty,task_source,task_source_index,temperature,seed,prompt_mode,system_prompt_mode,is_baseline,ever_correct,correct_at_step_1,oracle_stop,first_correct_step,first_model_stop_step,revision_count,best_utility,final_correct,device
qwen_3p5_9b__gpqa_main_00397_ceae12d7__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00397_ceae12d7,gpqa,gpqa_main,gpqa,397,0.6,7,structured_four_line,default,0,1,0,2,2,5,1,0.95,1,cuda
qwen_3p5_9b__gpqa_main_00398_0f351743__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00398_0f351743,gpqa,gpqa_main,gpqa,398,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00399_2c2a0a46__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00399_2c2a0a46,gpqa,gpqa_main,gpqa,399,0.6,7,structured_four_line,default,0,1,0,2,2,5,3,0.95,0,cuda
qwen_3p5_9b__gpqa_main_00400_c1820249__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00400_c1820249,gpqa,gpqa_main,gpqa,400,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00401_365183a5__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00401_365183a5,gpqa,gpqa_main,gpqa,401,0.6,7,structured_four_line,default,0,1,0,3,3,5,2,0.9,0,cuda
qwen_3p5_9b__gpqa_main_00402_67971e64__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00402_67971e64,gpqa,gpqa_main,gpqa,402,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00403_d28db0aa__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00403_d28db0aa,gpqa,gpqa_main,gpqa,403,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00404_31792c4b__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00404_31792c4b,gpqa,gpqa_main,gpqa,404,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00405_6ba4defb__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00405_6ba4defb,gpqa,gpqa_main,gpqa,405,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00406_a9e0929f__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00406_a9e0929f,gpqa,gpqa_main,gpqa,406,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00407_ab1c0c85__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00407_ab1c0c85,gpqa,gpqa_main,gpqa,407,0.6,7,structured_four_line,default,0,1,0,2,2,5,1,0.95,1,cuda
qwen_3p5_9b__gpqa_main_00408_3fafc42d__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00408_3fafc42d,gpqa,gpqa_main,gpqa,408,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00409_0be354a9__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00409_0be354a9,gpqa,gpqa_main,gpqa,409,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00410_5faf4c8f__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00410_5faf4c8f,gpqa,gpqa_main,gpqa,410,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00411_0e949c53__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00411_0e949c53,gpqa,gpqa_main,gpqa,411,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00412_324a1be9__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00412_324a1be9,gpqa,gpqa_main,gpqa,412,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00413_d4ec0493__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00413_d4ec0493,gpqa,gpqa_main,gpqa,413,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00414_55ff36c4__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00414_55ff36c4,gpqa,gpqa_main,gpqa,414,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00415_15ab7d86__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00415_15ab7d86,gpqa,gpqa_main,gpqa,415,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00416_7ae1c7cd__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00416_7ae1c7cd,gpqa,gpqa_main,gpqa,416,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00417_2357930a__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00417_2357930a,gpqa,gpqa_main,gpqa,417,0.6,7,structured_four_line,default,0,1,0,4,4,5,3,0.85,0,cuda
qwen_3p5_9b__gpqa_main_00418_cd0dbc6e__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00418_cd0dbc6e,gpqa,gpqa_main,gpqa,418,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00419_2ba49537__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00419_2ba49537,gpqa,gpqa_main,gpqa,419,0.6,7,structured_four_line,default,0,1,1,1,1,5,4,1.0,0,cuda
qwen_3p5_9b__gpqa_main_00420_c4041998__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00420_c4041998,gpqa,gpqa_main,gpqa,420,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00421_15a1cf8a__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00421_15a1cf8a,gpqa,gpqa_main,gpqa,421,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00422_5c746005__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00422_5c746005,gpqa,gpqa_main,gpqa,422,0.6,7,structured_four_line,default,0,1,0,2,2,5,2,0.95,0,cuda
qwen_3p5_9b__gpqa_main_00423_36aecc17__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00423_36aecc17,gpqa,gpqa_main,gpqa,423,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00424_01a2327d__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00424_01a2327d,gpqa,gpqa_main,gpqa,424,0.6,7,structured_four_line,default,0,1,0,3,3,5,3,0.9,0,cuda
qwen_3p5_9b__gpqa_main_00425_708ad3bc__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00425_708ad3bc,gpqa,gpqa_main,gpqa,425,0.6,7,structured_four_line,default,0,0,0,1,5,5,4,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00426_d693ccf7__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00426_d693ccf7,gpqa,gpqa_main,gpqa,426,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00427_bf24ff79__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00427_bf24ff79,gpqa,gpqa_main,gpqa,427,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00428_faf86a33__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00428_faf86a33,gpqa,gpqa_main,gpqa,428,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00429_b2a8aaff__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00429_b2a8aaff,gpqa,gpqa_main,gpqa,429,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00430_3ae8e9bc__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00430_3ae8e9bc,gpqa,gpqa_main,gpqa,430,0.6,7,structured_four_line,default,0,0,0,1,5,5,0,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00431_9935bfcc__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00431_9935bfcc,gpqa,gpqa_main,gpqa,431,0.6,7,structured_four_line,default,0,1,0,2,2,5,4,0.95,1,cuda
qwen_3p5_9b__gpqa_main_00432_c3bff138__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00432_c3bff138,gpqa,gpqa_main,gpqa,432,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00433_051e33e5__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00433_051e33e5,gpqa,gpqa_main,gpqa,433,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00434_345c8399__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00434_345c8399,gpqa,gpqa_main,gpqa,434,0.6,7,structured_four_line,default,0,0,0,1,5,5,0,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00435_27c5b9b6__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00435_27c5b9b6,gpqa,gpqa_main,gpqa,435,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00436_bcde7b81__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00436_bcde7b81,gpqa,gpqa_main,gpqa,436,0.6,7,structured_four_line,default,0,1,0,2,2,5,3,0.95,0,cuda
qwen_3p5_9b__gpqa_main_00437_99b6c8bc__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00437_99b6c8bc,gpqa,gpqa_main,gpqa,437,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00438_a11c4201__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00438_a11c4201,gpqa,gpqa_main,gpqa,438,0.6,7,structured_four_line,default,0,1,0,4,4,5,2,0.85,1,cuda
qwen_3p5_9b__gpqa_main_00439_34da7d63__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00439_34da7d63,gpqa,gpqa_main,gpqa,439,0.6,7,structured_four_line,default,0,0,0,1,5,5,0,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00440_5ede3d09__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00440_5ede3d09,gpqa,gpqa_main,gpqa,440,0.6,7,structured_four_line,default,0,0,0,1,5,5,0,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00441_0530d735__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00441_0530d735,gpqa,gpqa_main,gpqa,441,0.6,7,structured_four_line,default,0,1,0,5,5,5,4,0.8,1,cuda
qwen_3p5_9b__gpqa_main_00442_e46cea32__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00442_e46cea32,gpqa,gpqa_main,gpqa,442,0.6,7,structured_four_line,default,0,1,0,2,2,5,1,0.95,1,cuda
qwen_3p5_9b__gpqa_main_00443_bfda03bd__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00443_bfda03bd,gpqa,gpqa_main,gpqa,443,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00444_171336c5__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00444_171336c5,gpqa,gpqa_main,gpqa,444,0.6,7,structured_four_line,default,0,1,0,4,4,5,2,0.85,1,cuda
qwen_3p5_9b__gpqa_main_00445_971d4176__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00445_971d4176,gpqa,gpqa_main,gpqa,445,0.6,7,structured_four_line,default,0,1,1,1,1,5,1,1.0,0,cuda
qwen_3p5_9b__gpqa_main_00446_48347b70__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00446_48347b70,gpqa,gpqa_main,gpqa,446,0.6,7,structured_four_line,default,0,1,0,3,3,5,1,0.9,1,cuda
qwen_3p5_9b__gpqa_main_00447_61deeb5c__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00447_61deeb5c,gpqa,gpqa_main,gpqa,447,0.6,7,structured_four_line,default,0,0,0,1,5,5,0,0.0,0,cuda
